County Code,County Name,Const. Code,Const. Name,CAW Code,CAW Name,Name,Political Party Name,Party Abbrev,image_url
20,Kirinyaga,101,Gichugu,507,Ngariama,Daniel Muriithi Mbungu,United Democratic Alliance,UDA,5507
20,Kirinyaga,101,Gichugu,508,Karumandi,Caroline Wanjiku Muriithi,United Democratic Alliance,UDA,4834
20,Kirinyaga,102,Ndia,509,Mukure,Thomas Mwangi Muriuki,United Democratic Alliance,UDA,6475
20,Kirinyaga,102,Ndia,510,Kiine,Geoffrey Murimi Gakuru,United Democratic Alliance,UDA,7268
20,Kirinyaga,102,Ndia,511,Kariti,Jeremiah Makimi Kariuki,United Democratic Alliance,UDA,5934
20,Kirinyaga,103,Kirinyaga Central,512,Mutira,David Kinyua Wangui,United Democratic Alliance,UDA,10417
20,Kirinyaga,103,Kirinyaga Central,513,Kanyekiini,Waziri Moses Migwi Maina,United Democratic Alliance,UDA,8597
20,Kirinyaga,103,Kirinyaga Central,514,Kerugoya,Eric Muriithi Muchina,United Democratic Alliance,UDA,6925
20,Kirinyaga,103,Kirinyaga Central,515,Inoi,Fredrick Maina Karimi,United Democratic Alliance,UDA,6085
21,Murang’a,104,Kangema,516,Kanyenya-Ini,Grace Nduta Wairimu,United Democratic Alliance,UDA,3963
21,Murang’a,104,Kangema,517,Muguru,Moses Muchiri Maina,United Democratic Alliance,UDA,8703
21,Murang’a,104,Kangema,518,Rwathia,Keneth Kamau Mwangi,United Democratic Alliance,UDA,2266
21,Murang’a,105,Mathioya,519,Gitugi,Edwin Mwangi Wairagu,United Democratic Alliance,UDA,7896
21,Murang’a,105,Mathioya,520,Kiru,Morris Thuku Gathoni,United Democratic Alliance,UDA,5120
21,Murang’a,105,Mathioya,521,Kamacharia,Gerald Wambugu Mwangi,Independent,IND,4894
21,Murang’a,105,Kiharu,522,Wangu,Margaret Wanjiku Gichia,Amani National Congress,ANC,4650
21,Murang’a,106,Kiharu,523,Mugoiri,John Kamwaga Mwangi,United Democratic Alliance,UDA,6829
21,Murang’a,106,Kiharu,524,Mbiri,Benard Ruiru Njeri,United Democratic Alliance,UDA,5758
21,Murang’a,106,Kiharu,525,Township,Charles Machigo Karina,United Democratic Alliance,UDA,7439
21,Murang’a,106,Kiharu,526,Murarandia,Peter Munga Njuguna,Independent,IND,3825
21,Murang’a,106,Kiharu,527,Gaturi,Gathee Wa Njeri,Independent,IND,5223
21,Murang’a,107,Kigumo,528,Kahumbu,Chefman Isaac Njoroge,United Democratic Alliance,UDA,2975
21,Murang’a,107,Kigumo,529,Muthithi,Boniface Nganga Mbau,Independent,IND,3943
21,Murang’a,107,Kigumo,530,Kigumo,Caroline Wairimu Njoroge,Amani National Congress,ANC,2953
21,Murang’a,107,Kigumo,531,Kangari,Moses Macharia Mirara,United Democratic Alliance,UDA,6134
21,Murang’a,107,Kigumo,532,Kinyona,Liz Muthoni Mbugua,United Democratic Alliance,UDA,6732
21,Murang’a,108,Maragwa,533,Kimorori/ Wempa,Elizabeth Wambui Mwangi Warisper,United Democratic Alliance,UDA,13359
21,Murang’a,108,Maragwa,534,Makuyu,Thomas Muteti Mwaura,United Democtratic Alliance,UDA,4488
21,Murang’a,108,Maragwa,535,Kambiti,Chomba Laban Njaramba,United Democratic Alliance,UDA,4758
21,Murang’a,108,Maragwa,536,Kamahuha,James Karanja Kabera,Independent,IND,4879
21,Murang’a,108,Maragwa,537,Ichagaki,Hilary Muigai Muchoki,United Democratic Alliance,UDA,4347
21,Murang’a,108,Maragwa,538,Nginda,John Mwangi Kamau,United Democratic Alliance,UDA,8515
21,Murang’a,109,Kandara,539,Ng'araria,Simon Mwaura Wamwea,United Democratic Alliance,UDA,4533
21,Murang’a,109,Kandara,540,Muruka,Peter Murigi Ngugi,United Democratic Alliance,UDA,4442
21,Murang’a,109,Kandara,541,Kagundu-Ini,Samson Mukora Ngigi,United Democratic Alliance,UDA,4041
21,Murang’a,109,Kandara,542,Gaichanjiru,John Kamau Munyua,United Democratic Alliance,UDA,2494
21,Murang’a,109,Kandara,543,Ithiru,Francis Kibe Kamau Wasary,United Democratic Alliance,UDA,8629
21,Murang’a,109,Kandara,544,Ruchu,Naomi Nyambura Maina,United Democratic Alliance,UDA,4397
21,Murang’a,110,Gatanga,545,Ithanga,Alex Ndunda Makau,Party of National Unity,PNU,2864
21,Murang’a,110,Gatanga,546,Kakuzi/ Mitubiri,Steven Mugai Kimani,United Democratic Alliance,UDA,3360
21,Murang’a,110,Gatanga,547,Mugumo-Ini,Alex Wainaina Wanyoike,United Democratic Alliance,UDA,4379
21,Murang’a,110,Gatanga,548,Kihumbi-Ini,Moses Gachui Mungai,United Democratic Alliance,UDA,6259
21,Murang’a,110,Gatanga,549,Gatanga,John Kibaiya Ngugi,United Democratic Alliance,UDA,5446
21,Murang’a,110,Gatanga,550,Kariara,Jeremiah Clement Gichobe Mbatia,United Democratic Alliance,UDA,6096
22,Kiambu,111,Gatundu South,551,Kiamwangi,Kungu Smart Wanjiku,Tujibebe Wakenya Party,JIBEBE,4323
22,Kiambu,111,Gatundu South,552,Kiganjo,Julius Kahura Waweru,Independent,IND,3357
22,Kiambu,111,Gatundu South,553,Ndarugu,John Njinu Ndiba,United Democratic Alliance,UDA,6167
22,Kiambu,111,Gatundu South,554,Ngenda,Joe Githui Kigara,Jubilee Party,JP,4327
22,Kiambu,112,Gatundu North,555,Gituamba,Francis Murima Wanyiri,United Democratic Alliance,UDA,4437
22,Kiambu,112,Gatundu North,556,Githobokoni,Moses Kiarie Munyua,United Democratic Alliance,UDA,2522
22,Kiambu,112,Gatundu North,557,Chania,Joseph Mwangi Kibuu,United Democratic Alliance,UDA,6131
22,Kiambu,112,Gatundu North,558,Mangu,Patrick Mwangi Mburu,United Democratic Alliance,UDA,5483
22,Kiambu,113,Juja,559,Murera,Moses Ngatha Wambiri,United Democratic Alliance,UDA,4308
22,Kiambu,113,Juja,560,Theta,Moses Muiruri Munana,United Democratic Alliance,UDA,9759
22,Kiambu,113,Juja,561,Juja,Jeremiah Kiama Mwangi,Chama Cha Kazi,CCK,8660
22,Kiambu,113,Juja,562,Witeithie,Patrick Mwiberi Ngugi,United Democratic Alliance,UDA,7170
22,Kiambu,113,Juja,563,Kalimoni,Godffrey Waiyaki Mucheke,United Democratic Alliance,UDA,6681
22,Kiambu,114,Thika Town,564,Township,Kennedy Kentams Mwangi Kimani,United Democratic Alliance,UDA,10538
22,Kiambu,114,Thika Town,565,Kamenu,Peter Mburu Mungai,United Democratic Alliance,UDA,19899
22,Kiambu,114,Thika Town,566,Hospital,John Njiru Njue,United Democratic Alliance,UDA,7457
22,Kiambu,114,Thika Town,567,Gatuanyaga,Jackson Karanja Kungu Jackma,United Democratic Alliance,UDA,2521
22,Kiambu,114,Thika Town,568,Ngoliba,Joachim Mwangi Njama,Jubilee Party,JP,2280
22,Kiambu,115,Ruiru,569,Gitothua,John Njogu Kamande,United Democratic Alliance,UDA,4459
22,Kiambu,115,Ruiru,570,Biashara,Kimani Nduta,Tujibebe Wakenya Party,JIBEBE,9388
22,Kiambu,115,Ruiru,571,Gatongora,Daniel Gitau Kuria,United Democratic Alliance,UDA,3317
22,Kiambu,115,Ruiru,572,Kahawa / Sukari,Kennedy Odhiambo Obudho,Jubilee Party,JP,2101
22,Kiambu,115,Ruiru,573,Kahawa Wendani,Brian Simiyu Sinne,United Democratic Alliance,UDA,3504
22,Kiambu,115,Ruiru,574,Kiuu,Zacharia Macharia Mbugua,United Democratic Alliance,UDA,6341
22,Kiambu,115,Ruiru,575,Mwiki,Donna Kendi Anampiu,United Democratic Alliance,UDA,9569
22,Kiambu,115,Ruiru,576,Mwihoko,George Ng’ang’a Gikanga,Chama Cha Kazi,CCK,2690
22,Kiambu,116,Githunguri,577,Githunguri,Joseph Muhinja Kamau,United Democratic Alliance,UDA,9915
22,Kiambu,116,Githunguri,578,Githiga,Ruth Waithira Wanjiku,United Democratic Alliance,UDA,7008
22,Kiambu,116,Githunguri,579,Ikinu,Cedric Gachunga Thuo,United Democratic Alliance,UDA,3925
22,Kiambu,116,Githunguri,580,Ngewa,Charles Kangethe Gitau,United Democratic Alliance,UDA,4886
22,Kiambu,116,Githunguri,581,Komothai,Waweru Wanyutu,Chama Cha Kazi,CCK,3591
22,Kiambu,117,Kiambu,582,Ting’ang’a,Lawrence Mwaura,Tujibebe Wakenya Party,JIBEBE,3465
22,Kiambu,117,Kiambu,583,Ndumberi,David Chogi Nyokabi,United Democratic Alliance,UDA,4891
22,Kiambu,117,Kiambu,584,Riabai,Hezron Mwangi Gachui,United Democratic Alliance,UDA,4327
22,Kiambu,117,Kiambu,585,Township,Francis Koina Wanjiru,United Democratic Alliance,UDA,12331
22,Kiambu,118,Kiambaa,586,Cianda,Joseph Koigi Kienjeku,United Democratic Alliance,UDA,3546
22,Kiambu,118,Kiambaa,587,Karuri,Peter Njoroge Wainaina,Tujibebe Wakenyaparty,JIBEBE,5605
22,Kiambu,118,Kiambaa,588,Ndenderu,David Mwaura Wanjiru,United Democratic Alliance,UDA,7517
22,Kiambu,118,Kiambaa,589,Muchatha,Kenneth Karanja Kamau,United Democratic Alliance,UDA,6674
22,Kiambu,118,Kiambaa,590,Kihara,John Ngure Muthondu,Jubilee Party,JP,4468
22,Kiambu,119,Kabete,591,Gitaru,Jane Thogori Karanja,United Democratic Alliance,UDA,5245
22,Kiambu,119,Kabete,592,Muguga,Peter Kamau Thumbi,United Democratic Alliance,UDA,6818
22,Kiambu,119,Kabete,593,Nyadhuna,Edward Kinyanjui Ngugi,United Democratic Alliance,UDA,5135
22,Kiambu,119,Kabete,594,Kabete,Grace Hinga,United Democratic Alliance,UDA,3720
22,Kiambu,119,Kabete,595,Uthiru,Erick Warugu Ndungu,United Democratic Alliance,UDA,3977
22,Kiambu,120,Kikuyu,596,Karai,Samuel Njoroge Icembe Kimani,United Democratic Alliance,UDA,5072
22,Kiambu,120,Kikuyu,597,Nachu,George Njoroge Kimani,United Democratic Alliance,UDA,6327
22,Kiambu,120,Kikuyu,598,Sigona,Naphtaly Ngugi Munyaka,United Democratic Alliance,UDA,9384
22,Kiambu,120,Kikuyu,599,Kikuyu,James Boro Kamau,United Democratic Alliance,UDA,6851
22,Kiambu,120,Kikuyu,600,Kinoo,Evanson Muigu Kimani,United Democratic Alliance,UDA,5333
22,Kiambu,121,Limuru,601,Bibirioni,Christopher Ireri Kamau,United Democratic Alliance,UDA,6426
22,Kiambu,121,Limuru,602,Limuru Central,Josephine Muongi Nduta,United Democratic Alliance,UDA,9971
22,Kiambu,121,Limuru,603,Limuru East,Paul Macharia Wambui,United Democratic Alliance,UDA,3925
22,Kiambu,121,Limuru,604,Ngecha-Tigoni,Patrick Kimani Ngaruiya,United Democratic Alliance,UDA,6201
22,Kiambu,121,Limuru,605,Ndeiya,Nelson Munga Mbuiyu,United Democratic Alliance,UDA,4997
22,Kiambu,122,Lari,606,Kinale,Dominic Mbugua Kiranga,United Democratic Alliance,UDA,5624
22,Kiambu,122,Lari,607,Kijabe,Stephen Nyutu Wamwere,United Democratic Alliance,UDA,9235
22,Kiambu,122,Lari,608,Nyanduma,Beth Wanjiku Chege,United Democratic Alliance,UDA,6386
22,Kiambu,122,Lari,609,Kamburu,Samuel Mbeere Wainaina,Independent,IND,2836
22,Kiambu,122,Lari,610,Lari/Kirenga,Josphat Kinyanjui Githing’a,Independent,IND,3248
23,Turkana,123,Turkana North,611,Kaeris,Patrick Ewoton Napion,United Democratic Alliance,UDA,2767
23,Turkana,123,Turkana North,612,Lake Zone,Michael Egelan Ekwar,United Democratic Alliance,UDA,2115
23,Turkana,123,Turkana North,613,Lapur,Ewoi Emase Michael,United Democratic Alliance,UDA,1544
23,Turkana,123,Turkana North,614,Kaaleng/ Kaikor,Abdi Fatar Kapua Ebei,United Democratic Alliance,UDA,2191
23,Turkana,123,Turkana North,615,Kibish,Naoyakope Ebenyo Aule,Mabadiliko Party of Kenya,MAPK,1115
23,Turkana,123,Turkana North,616,Nakalale,Dedan Ngingaskou Kalimapus,Orange Democratic Movement,ODM,2673
23,Turkana,124,Turkana West,617,Kakuma,Emoni Eliud Lokwee,Jubilee Party,JP,6657
23,Turkana,124,Turkana West,618,Lopur,Topos Gilbert Eweet,United Democratic Alliance,UDA,2253
23,Turkana,124,Turkana West,619,Letea,Francis Ngimusia Namuya,Jubilee Party,JP,1545
23,Turkana,124,Turkana West,620,Songot,Lochor Kobongin Bethwel,United Democratic Alliance,UDA,1742
23,Turkana,124,Turkana West,621,Kalobeyei,Julius Edung Apuron,Jubilee Party,JP,1549
23,Turkana,124,Turkana West,622,Lokichoggio,Lobwin Vincent Ekipor,Jubilee Party,JP,1025
23,Turkana,124,Turkana West,623,Nanaam,Philip Lomoria Ekuwam,United Democratic Alliance,UDA,1305
23,Turkana,125,Turkana Central,624,Kerio Delta,David Ekod Lotiang,United Democratic Alliance,UDA,3317
23,Turkana,125,Turkana Central,625,Kangatotha,Alany Mathew Lonyait,United Democratic Alliance,UDA,3440
23,Turkana,125,Turkana Central,626,Kalokol,Michael Epem Ebenyo,Independent,IND,1625
23,Turkana,125,Turkana Central,627,Lodwar Township,Ruth Kuya Itabo,United Democratic Alliance,UDA,2611
23,Turkana,125,Turkana Central,628,Kanamkemer,James Ikeny Loyelei,United Democratic Alliance,UDA,1962
23,Turkana,126,Loima,629,Kotaruk Lobei,Anarclet Esekhon Lemuya,Forum for Restoration of Democracy- Kenya,FORD-KENYA,1531
23,Turkana,126,Loima,630,Turkwel,Stephen Ekamais Edukon,United Democratic Alliance,UDA,3992
23,Turkana,126,Loima,631,Loima,Mark Akeru Amojong,United Democratic Alliance,UDA,1112
23,Turkana,126,Loima,632,Lokiriama Lorengippi,Lomuria Lawrence Lopayo,Orange Democratic Movement,ODM,1227
23,Turkana,127,Turkana South,633,Kaputir,Aemun Michael Ekaale,United Democratic Alliance,UDA,1243
23,Turkana,127,Turkana South,634,Katilu,William Samal Etubon,United Democratic Alliance,UDA,3862
23,Turkana,127,Turkana South,635,Lobokat,Samwel Aliwo Elimlim,United Democratic Alliance,UDA,909
